store_id,zone,state,city,pincode,p1DC,status,format
TCR7,East,Sikkim,Gangtok,737103,SLLN,OPERATIONAL,Digital
6488,West 2,Gujarat,Ahmedabad,382350,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
3658,West 2,Rajasthan,Bundi,323001,R810,OPERATIONAL,DIGITAL EXPRESS MINI
3692,South 2,Tamil Nadu,Pollachi,642001,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
7914,South 1,Andhra Pradesh,Vishakhapatnam,530016,R804,OPERATIONAL,DIGITAL EXPRESS MINI
3775,South 2,Kerala,Taliparamba,670141,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
3893,North 1,Jammu & Kashmir,Jammu,180001,Y695,OPERATIONAL,DIGITAL EXPRESS MINI
TES5,South 2,Tamil Nadu,Chennai,600050,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
TEB9,North 1,Delhi NCR,Noida,201310,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6656,South 1,Andhra Pradesh,Anakapalle,531001,R804,OPERATIONAL,DIGITAL EXPRESS MINI
6756,North 2,Uttar Pradesh,Shahjahanpur,242001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6820,EAST,Assam,Guwahati,781006,S597,OPERATIONAL,DIGITAL EXPRESS MINI
6575,West 2,Madhya Pradesh,Bina,470113,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
3728,West 2,Madhya Pradesh,Burhanpur,450331,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
9184,South 2,Telangana,Nalgonda,508001,SE40,OPERATIONAL,Digital
6638,North 2,Uttar Pradesh,Bareily,243003,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6962,South 1,Karnataka,Robertson Pet,563122,R396,OPERATIONAL,DIGITAL EXPRESS MINI
T591,North 1,Punjab,Amritsar,143001,S0CV,OPERATIONAL,Digital
3685,South 1,Karnataka,Ilkal,587125,R396,OPERATIONAL,DIGITAL EXPRESS MINI
TEG6,West,Maharashtra,Pune,411017,V014,OPERATIONAL,Digital
T618,North 2,Uttar Pradesh,Moradabad,244001,SJ93,OPERATIONAL,Digital
TX53,South 2,Telangana,Hyderabad,500047,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TGE5,South 2,Andhra Pradesh,Prakasam,523187,S0UG,OPERATIONAL,Digital
T36M,North 1,Punjab,Ludhiana,141008,S0CV,OPERATIONAL,Digital
3885,West 1,Maharashtra,Manmad,423104,R696,OPERATIONAL,DIGITAL EXPRESS MINI
6968,South 1,Karnataka,Koppal,583231,R396,OPERATIONAL,DIGITAL EXPRESS MINI
TKR2,West 2,Rajasthan,Jaipur,302026,R810,OPERATIONAL,DIGITAL EXPRESS MINI
3548,East,Jharkhand,Giridih,815301,R278,OPERATIONAL,DIGITAL EXPRESS MINI
TEY0,North 2,Uttar Pradesh,Allahabad,211004,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
7994,West 2,Madhya Pradesh,Jabalpur,482002,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
TKR3,West 1,Maharashtra,Pune,411001,V014,OPERATIONAL,DIGITAL EXPRESS MINI
3645,North 2,Uttar Pradesh,Unnao,209801,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
7609,North 1,Delhi NCR,Gurgaon,122001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6659,South 1,Andhra Pradesh,Gudur,524101,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
TJN1,West 2,Rajasthan,Jodhpur,342005,R810,OPERATIONAL,DIGITAL EXPRESS MINI
6980,West 2,Madhya Pradesh,Balaghat,481001,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
3609,South 1,Telangana,Tandur,501141,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
6268,West 1,Maharashtra,Pune,411009,V014,OPERATIONAL,DIGITAL EXPRESS MINI
3895,South 2,Tamil Nadu,Villupuram,605602,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
8721,West,Maharashtra,Pune,410201,V014,OPERATIONAL,Digital
3600,West 1,Maharashtra,Akot,444101,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
8822,South 2,Telangana,Hyderabad,500072,SE40,OPERATIONAL,Digital
7575,North 2,Uttarakhand,Deharadun,248001,SLOR,OPERATIONAL,Digital
6363,North 2,Uttar Pradesh,Agra,282001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
9193,South 3,Tamil Nadu,Chennai,600119,SJ99,OPERATIONAL,Digital
6651,South 1,Telangana,Nalgonda,508001,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
T9MM,South 3,Tamil Nadu,Coimbatore,641015,S0TC,OPERATIONAL,Digital
7787,South 1,Andhra Pradesh,Vishakhapatnam,530020,R804,OPERATIONAL,DIGITAL EXPRESS MINI
TL39,North 2,Bihar,Bhagalpur,812006,R394,OPERATIONAL,DIGITAL EXPRESS MINI
6960,North 1,Punjab,Sirhind,140406,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
T79Q,East,West Bengal,Kolkata,700 078,SLKO,OPERATIONAL,Digital
8701,North 1,Rajasthan,Udaipur,313004,R810,OPERATIONAL,Digital
7691,North 2,Uttar Pradesh,Lucknow,226010,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
7473,South 2,Tamil Nadu,Madurai,625010,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
TG7K,Central,Gujarat,Surat,,SLTY,OPERATIONAL,Digital
TY33,West 2,Madhya Pradesh,Bhopal,462023,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
6456,North 2,Jharkhand,Dhanbad,826001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
6921,South 1,Telangana,Sircilla,505301,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
8844,North 1,Delhi NCR,Delhi,110070,SJ93,OPERATIONAL,Digital
3802,North 2,Uttar Pradesh,Firozabad,283203,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6410,South 1,Telangana,Not Assigned,505209,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
3639,North 2,Uttar Pradesh,Sultanpur,228001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3532,East,Odisha,Kendrapara,754211,R201,OPERATIONAL,DIGITAL EXPRESS MINI
9503,West 2,Gujarat,Navsari,396445,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TO50,South 2,Telangana,Hyderabad,500070,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
7804,South 1,Karnataka,Mangalore,575003,R396,OPERATIONAL,DIGITAL EXPRESS MINI
3751,South 2,Tamil Nadu,Mannargudi,614001,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6282,North 1,Punjab,Amritsar,143001,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
TZ8C,North 2,Uttar Pradesh,Kanpur,208012,SC28,OPERATIONAL,Digital
TQ50,South 1,Karnataka,Dharwad,580008,R396,OPERATIONAL,Digital
7588,North 1,Delhi NCR,Delhi,110041,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TQA7,South 3,Tamil Nadu,Coimbatore,641004,S0TC,OPERATIONAL,Digital
TJW9,North 1,Delhi NCR,Delhi,110049,SJ93,OPERATIONAL,Digital
6247,West 2,Gujarat,Ahmedabad,380052,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
7640,East,West Bengal,Kolkata,700150,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
TCI9,West 1,Maharashtra,Nagpur,440017,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
3892,North 1,Delhi NCR,Gurgaon,122002,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3552,South 2,Tamil Nadu,Krishnagiri,635001,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
TCI7,South 3,Tamil Nadu,Chennai,600017,SJ99,OPERATIONAL,Digital
3729,North 1,Haryana,Karnal,132001,SJ93,OPERATIONAL,Digital
7697,South 2,Tamil Nadu,Erode,638011,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
T0DX,East,West Bengal,Baidyabati,,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
3577,West 2,Rajasthan,Chittaurgarh,323001,R810,OPERATIONAL,DIGITAL EXPRESS MINI
6422,North 2,Uttar Pradesh,Shahjahanpur,242001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6029,West 1,Maharashtra,Karad,415110,V014,OPERATIONAL,DIGITAL EXPRESS MINI
TDW5,North 1,Delhi NCR,Delhi,110059,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TLK7,North 1,Haryana,Sonepat,131001,SJ93,OPERATIONAL,Digital
3721,North 1,Delhi NCR,Delhi,110027,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
9117,East,Assam,Duliajan,786692,S597,OPERATIONAL,DIGITAL EXPRESS MINI
TGG6,North 2,Bihar,Gaya,823001,R394,OPERATIONAL,DIGITAL EXPRESS MINI
7443,West 2,Gujarat,Rajkot,360001,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TZ28,West 1,Maharashtra,Mumbai,421002,R696,Closed,DIGITAL EXPRESS MINI
TKB9,North 2,Uttar Pradesh,Varanasi,221001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3796,West,Maharashtra,Mumbai,400071,R696,OPERATIONAL,Digital
8730,Central,Madhya Pradesh,Bhopal,462042,S0GZ,OPERATIONAL,Digital
6438,East,West Bengal,Kolkata,711315,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
3591,East,West Bengal,Basirhat,743411,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
3727,North 2,Uttar Pradesh,Khatauli,251201,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
T1FS,South 2,Andhra Pradesh,Gudivada,521301,S0UG,OPERATIONAL,Digital
TN62,South 1,Telangana,Suryapet,508213,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
3571,South 2,Tamil Nadu,Aruppukottai,626101,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6512,West 2,Gujarat,Surat,394210,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
7671,South 1,Karnataka,Hubli-Dharwad,580030,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7788,South 1,Andhra Pradesh,Vishakhapatnam,530002,R804,OPERATIONAL,DIGITAL EXPRESS MINI
7956,East,Odisha,Bhubaneshwar,751009,R201,OPERATIONAL,DIGITAL EXPRESS MINI
TG89,North 1,Delhi NCR,Delhi,110005,SJ93,OPERATIONAL,Digital
TR49,West 2,Madhya Pradesh,Indore,452018,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
9157,North 1,Delhi NCR,Ghaziabad,201001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6766,West 2,Rajasthan,Jaipur,302020,R810,OPERATIONAL,DIGITAL EXPRESS MINI
3544,West 2,Gujarat,Dhrangadhra,383310,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
TVM2,North 2,Uttarakhand,Dehradun,248001,SLOR,OPERATIONAL,Digital
7670,South 1,Karnataka,Mysore,570002,R396,OPERATIONAL,DIGITAL EXPRESS MINI
3596,North 2,Uttar Pradesh,Deoband,247554,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
6503,North 1,Punjab,Bhatinda,151005,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
8974,West,Maharashtra,Pune,411004,V014,OPERATIONAL,Digital
8797,West 1,Maharashtra,Mumbai,400013,R696,OPERATIONAL,DIGITAL EXPRESS MINI
3582,North 2,Uttar Pradesh,Hardoi,241001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
T0UR,South 1,Karnataka,Bangalore,,R396,OPERATIONAL,Digital
7439,North 1,Haryana,Yamunanagar,135003,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
3723,South 1,Karnataka,Gangawati,575001,R396,OPERATIONAL,DIGITAL EXPRESS MINI
3569,South 2,Tamil Nadu,Thiruvarur,610001,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
8836,South 2,Telangana,Hyderabad,500048,SE40,OPERATIONAL,Digital
6590,North 1,Haryana,Kaithal,136027,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7868,South 1,Karnataka,Mangalore,576104,R396,OPERATIONAL,DIGITAL EXPRESS MINI
6348,West 1,Maharashtra,Solapur,413005,V014,OPERATIONAL,DIGITAL EXPRESS MINI
8902,Central,Madhya Pradesh,Bhopal,462011,S0GZ,OPERATIONAL,Digital
TB85,North 2,Uttar Pradesh,Gorakhpur,273008,SC28,OPERATIONAL,Digital
9192,South 3,Tamil Nadu,Chennai,600042,SJ99,OPERATIONAL,Digital
T83J,Central,Madhya Pradesh,Sagar,,S0GZ,OPERATIONAL,Digital
8993,North 1,Delhi NCR,Delhi,110092,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7916,North 1,Delhi NCR,Delhi,110053,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TVK3,Central,Chhattisgarh,Raipur,492001,S573,OPERATIONAL,Digital
6691,South 2,Andhra Pradesh,Guntur,522007,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
3862,South 2,Kerala,Trivandrum,695011,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
3761,East,Odisha,Rayagada (Raigarh),765001,R201,OPERATIONAL,DIGITAL EXPRESS MINI
6480,South 2,Kerala,Kollam,691001,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
7448,North 2,Uttar Pradesh,Agra,282008,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3673,West 2,Rajasthan,Makrana,341505,R810,OPERATIONAL,DIGITAL EXPRESS MINI
7972,North 1,Punjab,Chandigarh,160019,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
6957,North 1,Punjab,Rampura Phul,151103,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
8722,North 1,Rajasthan,Jaipur,302017,R810,OPERATIONAL,Digital
TVK2,North 2,Uttar Pradesh,Gorakhpur,273004,SC28,OPERATIONAL,Digital
6263,North 1,Delhi NCR,Noida,201304,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TSE7,South 2,Andhra Pradesh,Chittoor,517001,SJ99,OPERATIONAL,Digital
9172,East,Jharkhand,Deoghar,814112,R278,OPERATIONAL,DIGITAL EXPRESS MINI
6626,North 2,Bihar,Muzaffarpur,842002,R394,OPERATIONAL,DIGITAL EXPRESS MINI
TEB8,East,West Bengal,Kolkata,700151,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
7775,North 1,Delhi NCR,Delhi,110046,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7666,West 2,Madhya Pradesh,Indore,452001,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
6180,South 2,Tamil Nadu,Tenkasi,627811,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6199,West 2,Rajasthan,Beawar,305901,R810,OPERATIONAL,DIGITAL EXPRESS MINI
7988,East,Jharkhand,Jamshedpur,831001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
TGK0,South 1,Karnataka,Channapatna,562160,R396,OPERATIONAL,DIGITAL EXPRESS MINI
6857,South 1,Karnataka,Bangalore,560102,R396,OPERATIONAL,DIGITAL EXPRESS MINI
T61V,West,Maharashtra,Pune,,V014,OPERATIONAL,Digital
TEG9,South 2,Andhra Pradesh,Proddatur,516360,SJ99,OPERATIONAL,Digital
3870,East,West Bengal,Kolkata,700068,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6757,North 1,Himachal Pradesh,Shimla,171009,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
9190,North 1,Delhi NCR,Faridabad,121001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6737,South 2,Kerala,Palakkad,678002,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
8792,South 1,Karnataka,Bangalore,560037,R396,OPERATIONAL,Digital
TY08,South 3,Tamil Nadu,Namakkal,637001,S0TC,OPERATIONAL,Digital
TNP0,South 1,Karnataka,Bangalore,560067,R396,OPERATIONAL,Digital
7964,East,West Bengal,Kolkata,700050,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
3557,North 2,Uttar Pradesh,Orai,285001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
T39E,South 2,Andhra Pradesh,Vijayawada,520004,S0UG,OPERATIONAL,Digital
6393,North 2,Uttarakhand,Roorkee,247667,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
7780,North 2,Uttar Pradesh,Kanpur,208027,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
7756,EAST,Odisha,Rourkela,769012,R278,OPERATIONAL,DIGITAL EXPRESS MINI
6192,East,Odisha,Sunabeda,764036,R201,OPERATIONAL,DIGITAL EXPRESS MINI
7996,South 2,Kerala,Kozhikode,673571,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
3545,West 2,Gujarat,Valsad,396001,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
3714,West 1,Maharashtra,Satara,415001,V014,OPERATIONAL,DIGITAL EXPRESS MINI
T44L,North 1,Delhi NCR,Faridabad,121002,SJ93,OPERATIONAL,Digital
7611,North 1,Delhi NCR,Delhi,110045,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3610,South 1,Andhra Pradesh,Tadipatri,515411,R396,OPERATIONAL,DIGITAL EXPRESS MINI
T9OE,South 1,Karnataka,Bangalore,560102,R396,OPERATIONAL,Digital
6335,North 2,Jharkhand,Dhanbad,826001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
TLI5,South 1,Karnataka,Bangalore,560016,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7530,South 2,Telangana,Hyderabad,500040,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
7879,South 2,Tamil Nadu,Madurai,625009,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
7672,South 2,Telangana,Hyderabad,500060,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TPI3,North 2,Uttarakhand,Dehradun,248007,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
3684,South 2,Tamil Nadu,Valparai,642127,S0TC,OPERATIONAL,DIGITAL EXPRESS MINI
6698,West 2,Gujarat,Ahmedabad,382418,SLTY,OPERATIONAL,DIGITAL EXPRESS MINI
6134,North 2,Uttar Pradesh,Ballia,277001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3635,North 2,Uttar Pradesh,Renukoot,231217,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
8841,South 2,Andhra Pradesh,Vizag,530013,R804,OPERATIONAL,Digital
TDI4,South 1,Karnataka,Mangalore,575001,R396,OPERATIONAL,Digital
TCN7,North 2,Bihar,Motihari,845401,R394,OPERATIONAL,Digital
6777,North 2,Uttar Pradesh,Bareily,243001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
3580,North 2,Uttar Pradesh,Chhibramau,209721,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6419,West 1,Maharashtra,Mumbai,400602,R696,OPERATIONAL,DIGITAL EXPRESS MINI
6530,West 1,Maharashtra,Chandrapur,442401,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
7865,West 2,Madhya Pradesh,Jabalpur,482001,SACU,OPERATIONAL,DIGITAL EXPRESS MINI
6668,North 2,Bihar,Jamalpur,811214,R394,OPERATIONAL,DIGITAL EXPRESS MINI
7613,West 1,Maharashtra,Mumbai,400078,R696,Closed,DIGITAL EXPRESS MINI
6624,South 1,Karnataka,Mysore,570023,R396,OPERATIONAL,DIGITAL EXPRESS MINI
TW2A,South 1,Karnataka,Mysore,570023,R396,OPERATIONAL,Digital
8768,South 2,Telangana,Hyderabad,500009,SE40,OPERATIONAL,Digital
TZ29,South 1,Karnataka,Bangalore,560005,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7773,North 2,Uttar Pradesh,Lucknow,226025,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
6332,West 2,Rajasthan,Ajmer,305004,R810,OPERATIONAL,DIGITAL EXPRESS MINI
7983,South 2,Kerala,Thrissur,680005,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
TAVD,North 2,Uttar Pradesh,Ayodhya,224001,SC28,OPERATIONAL,Digital
6653,South 1,Andhra Pradesh,Vinukonda,522647,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
6900,West 1,Chhattisgarh,Raigarh,496551,S573,OPERATIONAL,DIGITAL EXPRESS MINI
T666,South 1,Karnataka,Shahabad,585228,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
T55S,West,Maharashtra,Miraj,416410,V014,OPERATIONAL,Digital
T9RJ,South 2,Telangana,Sangareddy,502001,SE40,OPERATIONAL,Digital
6805,South 1,Karnataka,Belgaum,590006,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7779,West 2,Rajasthan,Jaipur,302033,R810,OPERATIONAL,DIGITAL EXPRESS MINI
6531,West 1,Maharashtra,Pune,411061,V014,OPERATIONAL,DIGITAL EXPRESS MINI
6411,West 1,Maharashtra,Mumbai,421004,R696,Closed,DIGITAL EXPRESS MINI
3748,South 2,Tamil Nadu,Chidambaram,608001,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
TFF2,North 2,Uttar Pradesh,Kanpur,208006,SC28,OPERATIONAL,Digital
3741,South 2,Kerala,Tirur,676101,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
TQB3,West,Maharashtra,Mumbai,400086,R696,OPERATIONAL,Digital
TM84,East,West Bengal,Kolkata,700137,SLKO,OPERATIONAL,Digital
TW39,South 3,Tamil Nadu,Theni,625531,S0TC,OPERATIONAL,Digital
3877,East,West Bengal,Kolkata,700047,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6273,West 2,Madhya Pradesh,Ujjain,456001,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
6353,North 1,Delhi NCR,Delhi,110034,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6024,South 1,Andhra Pradesh,Adoni,518301,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
8475,South 2,Telangana,Hyderabad,500010,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
6497,South 2,Kerala,Kozhikode,673508,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
8683,Central,Madhya Pradesh,Jabalpur,482008,SACU,OPERATIONAL,Digital
6316,East,West Bengal,Kolkata,700107,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
TEH6,West 2,Madhya Pradesh,Gwalior,474001,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
3871,South 1,Andhra Pradesh,Mangalagiri,522503,S0UG,OPERATIONAL,DIGITAL EXPRESS MINI
TJQ8,North 2,Uttar Pradesh,Prayagraj,211001,SC28,OPERATIONAL,DIGITAL EXPRESS MINI
TES4,South 2,Tamil Nadu,Tiruvallur,602001,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
6524,West 1,Maharashtra,Mumbai,400080,R696,OPERATIONAL,DIGITAL EXPRESS MINI
6176,South 1,Andhra Pradesh,Guntakal,515801,R396,OPERATIONAL,DIGITAL EXPRESS MINI
9613,West 2,Madhya Pradesh,Sarni,460449,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
9638,East,North East,Dimapur,797112,S597,OPERATIONAL,DIGITAL EXPRESS MINI
9123,South 1,Karnataka,Chitradurga,577501,R396,OPERATIONAL,DIGITAL EXPRESS MINI
7799,North 1,Delhi NCR,Delhi,110018,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TXTV,South 3,Tamil Nadu,Arcot,632503,SJ99,OPERATIONAL,Digital
TGE6,East,West Bengal,Kolkata,712102,SLKO,OPERATIONAL,Digital
7880,North 2,Jharkhand,Dhanbad,828111,R278,OPERATIONAL,DIGITAL EXPRESS MINI
3749,South 2,Tamil Nadu,Chengalpattu,603001,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
6996,West 2,Madhya Pradesh,Shahdol,484001,S0GZ,OPERATIONAL,DIGITAL EXPRESS MINI
3512,North 2,Uttar Pradesh,Chandausi,202412,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
9601,East,North East,Imphal,795001,S597,OPERATIONAL,DIGITAL EXPRESS MINI
TKI0,East,Assam,Bongaigaon,783380,S597,OPERATIONAL,Digital
8636,West,Maharashtra,Mumbai,400074,R696,OPERATIONAL,Digital
8815,South 2,Telangana,Hyderabad,500036,SE40,OPERATIONAL,Digital
7781,North 1,Delhi NCR,Delhi,110070,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TCJ9,North 1,Haryana,Jind,126102,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
6384,North 2,Bihar,Patna,800025,R394,OPERATIONAL,DIGITAL EXPRESS MINI
7556,North 1,Delhi NCR,Delhi,110095,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
7686,South 1,Karnataka,Bangalore,560052,R396,OPERATIONAL,Digital
7738,West 1,Maharashtra,Nashik,422005,R696,OPERATIONAL,DIGITAL EXPRESS MINI
TKF3,South 1,Andhra Pradesh,Kakinada,533005,R804,OPERATIONAL,DIGITAL EXPRESS MINI
6695,EAST,Jharkhand,Jamshedpur,831001,R278,OPERATIONAL,DIGITAL EXPRESS MINI
6896,North 2,Bihar,Lakhisarai,811311,R394,OPERATIONAL,DIGITAL EXPRESS MINI
TKT4,South 1,Karnataka,Bangalore,560054,R396,OPERATIONAL,DIGITAL EXPRESS MINI
9129,South 2,Kerala,Kayamkulam,690502,SD78,OPERATIONAL,DIGITAL EXPRESS MINI
TXUD,Central,Chhattisgarh,Raipur,492001,S573,OPERATIONAL,Digital
TTZ6,South 2,Andhra Pradesh,Vizag,530003,R804,OPERATIONAL,Digital
8962,South 2,Andhra Pradesh,Rajahmundry,533101,S0UG,OPERATIONAL,Digital
6685,East,West Bengal,Kolkata,712201,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
TN51,South 3,Tamil Nadu,Hosur,635126,R396,OPERATIONAL,Digital
8938,South 3,Tamil Nadu,Chennai,600117,SJ99,OPERATIONAL,Digital
T82C,East,West Bengal,Haldia,721657,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6483,South 1,Andhra Pradesh,Kurnool,518001,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TEZ6,South 2,Telangana,Hyderabad,500062,SE40,OPERATIONAL,DIGITAL EXPRESS MINI
TDG9,East,West Bengal,Kolkata,700122,SLKO,OPERATIONAL,DIGITAL EXPRESS MINI
6406,South 1,Andhra Pradesh,Vishakhapatnam,530017,R804,OPERATIONAL,DIGITAL EXPRESS MINI
6967,South 1,Karnataka,Jamkhandi,587301,R396,OPERATIONAL,DIGITAL EXPRESS MINI
3898,South 3,Tamil Nadu,Chennai,600059,SJ99,OPERATIONAL,Digital
3853,South 2,Tamil Nadu,Chennai,600045,SJ99,OPERATIONAL,DIGITAL EXPRESS MINI
TJY0,South 2,Telangana,Hyderabad,501508,SE40,OPERATIONAL,Digital
3795,South 1,Karnataka,Kolar,563101,R396,OPERATIONAL,DIGITAL EXPRESS MINI
6163,North 2,Uttarakhand,Haldwani,263139,SLOR,OPERATIONAL,DIGITAL EXPRESS MINI
7542,North 1,Delhi NCR,Delhi,110024,SJ93,OPERATIONAL,DIGITAL EXPRESS MINI
TVL8,West,Maharashtra,Pune,412207,V014,OPERATIONAL,Digital
7960,North 1,Punjab,Chandigarh,160022,S0CV,OPERATIONAL,DIGITAL EXPRESS MINI
TN64,South 1,Goa,Panaji,403521,R396,OPERATIONAL,Digital
6395,West 1,Maharashtra,Solapur,413003,V014,OPERATIONAL,DIGITAL EXPRESS MINI
