similargrouplevel,cluster_id,store_id
800104003,1,TWTE
800104003,1,TSM1
800104003,1,8299
800104003,1,TW17
800104003,1,TH98
800104003,1,TP78
800104003,1,TH54
800104003,1,TGZ9
800104003,1,TFN2
800104003,1,8356
800104003,1,TX8A
800104003,1,TO76
800104003,1,9430
800104003,1,TA98
800104003,1,8287
800104003,1,8034
800104003,1,5969
800104003,1,5747
800104003,1,TG0D
800104003,1,TDN4
800104003,1,8308
800104003,1,1974
800104003,1,TS83
800104003,1,TSR7
800104003,1,TFR0
800104003,1,T61N
800104003,1,TSY9
800104003,1,TE51
800104003,1,5967
800104003,1,TWOY
800104003,1,TEG2
800104003,1,T1BR
800104003,1,TL90
800104003,1,TJK3
800104003,1,T39Q
800104003,1,8052
800104003,1,8040
800104003,1,TWPT
800104003,1,TSM2
800104003,1,T89Q
800104003,1,5734
800104003,1,9663
800104003,1,TWPI
800104003,1,TIR3
800104003,1,TEV8
800104003,1,TW74
800104003,1,TU84
800104003,1,TSQ8
800104003,1,TL59
800104003,1,5880
800104003,1,TML7
800104003,1,TFQ2
800104003,1,TEU4
800104003,1,T1DL
800104003,1,8113
800104003,1,TDU9
800104003,1,T826
800104003,1,8019
800104003,1,TX42
800104003,1,TKT9
800104003,1,8057
800104003,1,TCV2
800104003,1,TC83
800104003,1,FR3H
800104003,1,TJT9
800104003,1,T659
800104003,1,5845
800104003,1,TXXN
800104003,1,TWWG
800104003,1,8288
800104003,1,TS04
800104003,1,TDG5
800104003,1,T86A
800104003,1,8372
800104003,1,1982
800104003,1,TW35
800104003,1,TZVB
800104003,1,TV92
800104003,1,TDN5
800104003,1,TS22
800104003,1,TP21
800104003,1,TPH7
800104003,1,5744
800104003,1,TWPU
800104003,1,TA2L
800104003,1,TWRW
800104003,1,9661
800104003,1,TU61
800104003,1,TI75
800104003,1,TW46
800104003,1,TSX7
800104003,1,TSQ2
800104003,1,TQ98
800104003,1,TPW7
800104003,1,TV30
800104003,1,TI1T
800104003,1,TX3Z
800104003,1,TWRU
800104003,1,TSL2
800104003,1,TIR7
800104003,1,T532
800104003,1,T27S
800104003,1,T62K
800104003,1,TLM2
800104003,1,TBA0
800104003,1,9221
800104003,1,TSV7
800104003,1,TDT7
800104003,1,TQD5
800104003,1,TLB2
800104003,1,TFE9
800104003,1,TAX8
800104003,1,T1QX
800104003,1,TTL6
800104003,1,TR09
800104003,1,T1BF
800104003,1,TSY3
800104003,1,TSS9
800104003,1,TR58
800104003,1,T1AK
800104003,1,8089
800104003,1,TKN4
800104003,1,1956
800104003,1,TN20
800104003,1,TL16
800104003,1,TX99
800104003,1,TL37
800104003,1,TPO3
800104003,1,1903
800104003,1,TSS7
800104003,2,TX6A
800104003,2,TPZ1
800104003,2,TAZX
800104003,2,9592
800104003,2,5885
800104003,2,TWTA
800104003,2,TAIY
800104003,2,T80S
800104003,2,TWVS
800104003,2,TS84
800104003,2,9409
800104003,2,TWTS
800104003,2,TGV4
800104003,2,TCT0
800104003,2,TWUN
800104003,2,TDZ3
800104003,2,TZUP
800104003,2,TAZV
800104003,2,TAUT
800104003,2,TDF7
800104003,2,TWTB
800104003,2,TIU7
800104003,2,TA13
800104003,2,TTB8
800104003,2,TST3
800104003,2,TKY0
800104003,2,TIR2
800104003,2,TCV8
800104003,2,TAMX
800104003,2,TQD6
800104003,2,T84C
800104003,2,TWTO
800104003,2,TKZ2
800104003,2,TX8F
800104003,2,TX5J
800104003,2,TLA4
800104003,2,F1DI
800104003,2,TSY2
800104003,2,TQD3
800104003,2,TX5Y
800104003,2,TXP4
800104003,2,TX4T
800104003,2,TIX2
800104003,2,TJD8
800104003,2,TA8J
800104003,2,TX5K
800104003,2,TX1Q
800104003,2,5790
800104003,2,TTL0
800104003,2,8397
800104003,2,TXYH
800104003,2,TX02
800104003,2,TX4U
800104003,2,TH39
800104003,2,8373
800104003,2,TWTY
800104003,2,TLJ4
800104003,2,TJJ6
800104003,2,TZ7Z
800104003,2,TFZ2
800104003,2,TOY4
800104003,2,TGA1
800104003,2,TLA3
800104003,2,TR87
800104003,2,TO27
800104003,2,TN19
800104003,2,TKD8
800104003,2,TGJ2
800104003,2,TT18
800104003,2,T35N
800104003,2,5783
800104003,2,F1ZC
800104003,2,FR2J
800104003,2,TX3X
800104003,2,TL12
800104003,2,TJV2
800104003,2,TIQ8
800104003,2,T150
800104003,2,TSZ4
800104003,2,TFR2
800104003,2,T149
800104003,2,F1LI
800104003,2,TSY6
800104003,2,TAIZ
800104003,2,T9VG
800104003,2,T1RC
800104003,2,TXXE
800104003,2,THA4
800104003,2,TDF1
800104003,2,T670
800104003,2,T587
800104003,2,5758
800104003,2,TX3S
800104003,2,TX1O
800104003,2,TLH4
800104003,2,TCG8
800104003,2,TWWF
800104003,2,TWUR
800104003,2,TZA4
800104003,2,TIQ7
800104003,2,TWUC
800104003,2,TWTC
800104003,2,T1DM
800104003,2,TX6C
800104003,2,TD08
800104003,2,TCN2
800104003,2,T0AH
800104003,2,TGA7
800104003,2,TSQ4
800104003,2,TSN2
800104003,2,TJG1
800104003,2,TX75
800104003,2,TTK8
800104003,2,TSX6
800104003,2,TWUG
800104003,2,T76M
800104003,2,T1CN
800104003,2,TX77
800104003,2,TAFX
800104003,2,TX6N
800104003,2,TKZ4
800104003,2,F1PI
800104003,2,TX4J
800104003,2,TWVJ
800104003,2,TSW1
800104003,2,TME2
800104003,2,T88Q
800104003,2,TTB3
800104003,2,T502
800104003,2,TTQ2
800104003,2,TMJ8
800104003,2,TLA6
800104003,2,TSR2
800104003,2,T9SK
800104003,2,TZTU
800104003,2,TM15
800104003,2,TJG6
800104003,2,TTC9
800104003,2,TWUT
800104003,2,TSO7
800104003,2,TIZ9
800104003,2,TAPI
800104003,2,TKR5
800104003,2,TX1U
800104003,2,TU20
800104003,2,TJC0
800104003,2,TDT4
800104003,2,TDE8
800104003,2,S0AE
800104003,2,T637
800104003,2,5815
800104003,2,TWVT
800104003,2,TJK7
800104003,2,TFK3
800104003,2,T630
800104003,2,F1JI
800104003,2,T66A
800104003,2,TX6L
800104003,2,TLJ1
800104003,2,TDZ5
800104003,2,TSU7
800104003,2,F1II
800104003,2,TX5Z
800104003,2,TWUP
800104003,2,TLJ0
800104003,2,TJC6
800104003,2,TPO4
800104003,2,TH52
800104003,2,5694
800104003,2,TWQS
800104003,2,TKB1
800104003,2,TX3P
800104003,2,TLG9
800104003,2,TJF6
800104003,2,TIR4
800104003,2,TTA9
800104003,2,TX6D
800104003,2,F1FI
800104003,2,F1EI
800104003,2,TY6E
800104003,2,TAQP
800104003,2,5940
800104003,2,TX3M
800104003,2,TGL9
800104003,2,TAJK
800104003,2,F1BI
800104003,2,TWPA
800104003,2,FR2X
800104003,2,TFE4
800104003,2,TDT1
800104003,2,TQ49
800104003,2,TAT7
800104003,2,TX6V
800104003,2,TSN0
800104003,2,TNR1
800104003,2,TJU1
800104003,2,TL95
800104003,2,T1DX
800104003,2,TN04
800104003,2,TJX3
800104003,2,TKC9
800104003,2,TAT3
800104003,2,TFY9
800104003,2,TAVA
800104003,2,T44F
800104003,2,TWVP
800104003,2,TP72
800104003,2,TX3O
800104003,2,TFZ6
800104003,2,TZ96
800104003,2,TWWM
800104003,2,TTB7
800104003,2,TS17
800104003,2,T559
800104003,2,T151
800104003,2,TAK7
800104003,2,TZ57
800104003,2,TI08
800104003,2,TTA4
800104003,2,TPO5
800104003,2,F1GI
800104003,2,TP09
800104003,2,TCH7
800104003,2,F1YH
800104003,2,TW89
800104003,2,TSU9
800104003,2,TWWP
800104003,2,TTA2
800104003,2,TEZ2
800104003,2,TA8K
800104003,2,TFV4
800104003,2,T35J
800104003,2,TSU6
800104003,2,TPU5
800104003,2,TZTV
800104003,2,TWWJ
800104003,2,F1XH
800104003,2,TWPQ
800104003,2,TA8I
800104003,2,TWQT
800104003,2,TJP2
800104003,2,T9AM
800104003,2,T73O
800104003,2,TX5E
800104003,2,TME0
800104003,2,TY5G
800104003,2,TCR3
800104003,2,TKB8
800104003,2,TX8N
800104003,2,TX6W
800104003,2,TWQN
800104003,2,TSL3
800104003,2,TTC0
800104003,2,TSP3
800104003,2,TOP3
800104003,2,TMD9
800104003,2,TKU0
800104003,2,TZZV
800104003,2,TFD8
800104003,2,TWTJ
800104003,2,TEY8
800104003,2,TAG8
800104003,2,TWUI
800104003,2,TL04
800104003,2,T152
800104003,2,TGD7
800104003,2,T1CO
800104003,2,T9XA
800104003,2,TWTP
800104003,2,TJM3
800104003,2,TWQF
800104003,2,F1GH
800104003,2,T1P1
800104003,2,TH49
800104003,2,TTS1
800104003,2,TWWE
800104003,2,TMI9
800104003,2,TX7N
800104003,2,TTQ4
800104003,2,F1QI
800104003,2,TZTQ
800104003,2,TPH6
800104003,2,TJD9
800104003,2,T1BT
800104003,2,FRZ4
800104003,2,TQ17
800104003,2,TAMU
800104003,2,F1OI
800104003,2,TX1J
800104003,2,TAJD
800104003,2,TZD8
800104003,2,FR1A
800104003,2,5831
800104003,2,TDO9
800104003,2,T1BW
800104003,2,TZE1
800104003,2,TW66
800104003,2,TWWL
800104003,2,TFV3
800104003,2,TI72
800104003,2,TDE0
800104003,2,F1PH
800104003,2,5857
800104003,2,TAFS
800104003,2,TPW2
800104003,2,TJM7
800104003,2,TWVO
800104003,2,5820
800104003,2,TSU0
800104003,2,TL36
800104003,2,TCJ7
800104003,2,TWVA
800104003,2,T3IM
800104003,2,TSU8
800104003,2,F1NH
800104003,2,TGA9
800104003,2,TWSZ
800104003,2,TTC2
800104003,2,TWWQ
800104003,2,TTA0
800104003,2,T174
800104003,2,TLA8
800104003,2,TAG7
800104003,2,TWQP
800104003,2,TKY9
800104003,2,FRZA
800104003,2,TX8H
800104003,2,TSY8
800104003,2,TAWC
800104003,2,TGZ5
800104003,2,TSN3
800104003,2,FRZ5
800104003,2,F1LH
800104003,2,TOA3
800104003,2,TJP4
800104003,2,TGD6
800104003,2,TSW0
800104003,2,TSM9
800104003,2,TJX4
800104003,2,TJD2
800104003,2,TAJJ
800104003,2,TWTZ
800104003,2,TSX0
800104003,2,TLZ9
800104003,2,TLP2
800104003,2,TFR4
800104003,2,TAQO
800104003,2,T52E
800104003,2,TWRY
800104003,3,TSZ2
800104003,3,TKY3
800104003,3,TX66
800104003,3,TZ79
800104003,3,TX8B
800104003,3,TWVE
800104003,3,TKD0
800104003,3,TX3J
800104003,3,TJY3
800104003,3,TWUY
800104003,3,TST9
800104003,3,TAGJ
800104003,3,TAHW
800104003,3,TEU5
800104003,3,TDZ4
800104003,3,TDD3
800104003,3,TX4Q
800104003,3,TWUX
800104003,3,TWUQ
800104003,3,TO40
800104003,3,TXXJ
800104003,3,T81S
800104003,3,TSY5
800104003,3,TGJ1
800104003,3,T926
800104003,3,TAZZ
800104003,3,TDW1
800104003,3,T43H
800104003,3,TSX4
800104003,3,TPZ7
800104003,3,TKB4
800104003,3,TWVM
800104003,3,TEQ8
800104003,3,T91F
800104003,3,TL05
800104003,3,TAQQ
800104003,3,T1QY
800104003,3,TDY6
800104003,3,5964
800104003,3,TANL
800104003,3,T83H
800104003,3,TFS1
800104003,3,F1JH
800104003,3,TJP6
800104003,3,TAJA
800104003,3,T9OC
800104003,3,TX5Q
800104003,3,TAZ3
800104003,3,T81T
800104003,3,TY56
800104003,3,TCE8
800104003,3,TFS5
800104003,3,TTX6
800104003,3,TTD4
800104003,3,TTC6
800104003,3,TGI4
800104003,3,TATC
800104003,3,TKB2
800104003,3,TWUW
800104003,3,T61R
800104003,3,T49Q
800104003,3,TX7L
800104003,3,TJP5
800104003,3,TWTU
800104003,3,TY32
800104003,3,TKH6
800104003,3,TJK9
800104003,3,T9HE
800104003,3,TKD6
800104003,3,T62V
800104003,3,T11E
800104003,3,TSW2
800104003,3,TSY4
800104003,3,TGQ9
800104003,3,F1SH
800104003,3,TAB3
800104003,3,TU99
800104003,3,TZNU
800104003,3,TX5P
800104003,3,TWVQ
800104003,3,T28A
800104003,3,TIY0
800104003,3,T1RB
800104003,3,TXZE
800104003,3,TU31
800104003,3,TGA2
800104003,3,TFE5
800104003,3,T33N
800104003,3,TTC1
800104003,3,TX7X
800104003,3,TO85
800104003,3,TJE3
800104003,3,TWUK
800104003,3,TFZ3
800104003,3,FR2R
800104003,3,TSZ8
800104003,3,TP20
800104003,3,TWUJ
800104003,3,TAQG
800104003,3,TAFZ
800104003,3,F1CI
800104003,3,T722
800104003,3,TKC6
800104003,3,T1RA
800104003,3,TX3Q
800104003,3,TWTR
800104003,3,F1HH
800104003,3,9584
800104003,3,T9CY
800104003,3,TWTV
800104003,3,TU62
800104003,3,TSY7
800104003,3,T1HQ
800104003,3,T524
800104003,3,TWUE
800104003,3,TAFY
800104003,3,TAHC
800104003,3,FR2E
800104003,3,TDU1
800104003,3,TAL2
800104003,3,TWVR
800104003,3,TGA0
800104003,3,TCE1
800104003,3,TQ15
800104003,3,TJJ5
800104003,3,T196
800104003,3,TDU7
800104003,3,TWTQ
800104003,3,TDV4
800104003,3,TZA2
800104003,3,TSV2
800104003,3,T35G
800104003,3,TX6Z
800104003,3,TOQ1
800104003,3,TLN4
800104003,3,TDB1
800104003,3,TCV4
800104003,3,TCG7
800104003,3,TJV4
800104003,3,TGR6
800104003,3,TX4P
800104003,3,TDU6
800104003,3,TDO3
800104003,3,TY61
800104003,3,TXZS
800104003,3,TKN6
800104003,3,TX4Z
800104003,3,TV19
800104003,3,TMJ1
800104003,3,TQE8
800104003,3,TKY4
800104003,3,TJZ4
800104003,3,TCA0
800104003,3,T33J
800104003,3,TXQ2
800104003,3,TLU8
800104003,3,TGM1
800104003,3,FRG6
800104003,3,F1FH
800104003,3,TTE4
800104003,3,TSJ8
800104003,3,TWTW
800104003,3,TEQ7
800104003,3,TDV1
800104003,3,T57D
800104003,3,TGR8
800104003,3,TMD8
800104003,3,TWVN
800104003,3,TKD9
800104003,3,TEZ3
800104003,3,TY57
800104003,3,TLI8
800104003,3,F1TB
800104003,3,TZ24
800104003,3,TDP5
800104003,3,F1NI
800104003,3,TJE0
800104003,3,FR3E
800104003,3,F1BD
800104003,3,TWUV
800104003,3,TLA7
800104003,3,TFC0
800104003,3,T86D
800104003,3,TAIX
800104003,3,TX8D
800104003,3,TM07
800104003,3,TKB3
800104003,3,TJZ7
800104003,3,TJC3
800104003,3,8321
800104003,3,TLM7
800104003,3,TDV0
800104003,3,TU03
800104003,3,TDD4
800104003,3,TY9Z
800104003,3,TFV2
800104003,3,5838
800104003,3,TPU9
800104003,3,TGW0
800104003,3,TFQ8
800104003,3,TDZ2
800104003,3,TU01
800104003,3,TEV5
800104003,3,TJV0
800104003,3,TJK8
800104003,3,TA8M
800104003,3,TWTN
800104003,3,TX7R
800104003,3,TTJ2
800104003,3,TGH9
800104003,3,TAB2
800104003,3,T86F
800104003,3,TM05
800104003,3,TZ82
800104003,3,TSX9
800104003,3,TJF3
800104003,3,T193
800104003,3,TWVH
800104003,3,TEZ8
800104003,3,T197
800104003,3,TWWB
800104003,3,TKE7
800104003,3,TDD9
800104003,3,T39S
800104003,3,F1AD
800104003,3,TV94
800104003,3,TWVD
800104003,3,TKN7
800104003,3,TX7O
800104003,3,TSK6
800104003,3,TAWD
800104003,3,T195
800104003,3,TWSY
800104003,3,TU77
800104003,3,TKV1
800104003,3,8069
800104003,3,TX22
800104003,3,TSW5
800104003,3,TWVI
800104003,3,TWTD
800104003,3,TW09
800104003,3,TJH3
800104003,3,TTD0
800104003,3,TSZ9
800104003,3,TFR6
800104003,3,T59I
800104003,3,TN05
800104003,3,TPW3
800104003,3,T89F
800104003,3,TTA1
800104003,3,TTK9
800104003,3,TTA7
800104003,3,T52D
800104003,3,9524
800104003,3,TX5T
800104003,3,TCY2
800104003,3,TLM8
800104003,3,TGW4
800104003,3,T61P
800104003,3,TX4Y
800104003,3,TLQ8
800104003,3,TDB6
800104003,3,TPZ4
800104003,3,TKB7
800104003,3,T86C
800104003,3,T0E9
800104003,3,TQA4
800104003,3,TFK5
800104003,3,TA06
800104003,3,TME4
800104003,3,TJV5
800104003,3,TX48
800104003,3,TWTF
800104003,3,F1CD
800104003,3,TCD0
800104003,3,TAIW
800104003,3,TJC4
800104003,3,TA3A
800104003,3,TA2N
800104003,3,TZTP
800104003,3,TWUM
800104003,3,TLJ2
800104003,3,TGI0
800104003,3,FR2O
800104003,3,T36A
800104003,3,T198
800104003,3,F1UH
800104003,3,TLB0
800104003,3,T35I
800104003,3,TXL4
800104003,3,TTC3
800104003,3,TO86
800104003,3,F1TH
800104003,3,F1VH
800104003,3,TGW3
800104003,3,TEQ4
800104003,3,T38C
800104003,3,9701
800104003,3,TJU0
800104003,3,T35X
800104003,3,TOF2
800104003,3,TJK6
800104003,3,F1MH
800104003,3,TX3K
800104003,3,TO63
800104003,3,TDO1
800104003,3,TAT4
800104003,3,TCT6
800104003,3,TX5D
800104003,3,TGI8
800104003,3,TEV7
800104003,3,TS03
800104003,3,TWVV
800104003,3,TR94
800104003,3,TJE1
800104003,3,TAMA
800104003,3,TWUZ
800104003,3,TJF8
800104003,3,TZD9
800104003,3,TTD2
800104003,3,TLJ3
800104003,3,TKT1
800104003,3,TEZ4
800104003,3,F1KI
800104003,3,TSW9
800104003,3,TDX9
800104003,3,TX5S
800104003,3,TWWA
800104003,3,TAN5
800104003,3,TX7E
800104003,3,TTB5
800104003,3,TDU0
800104003,3,T41K
800104003,3,TAJC
800104003,4,TIR5
800104003,4,TH26
800104003,4,TSZ5
800104003,4,TLA5
800104003,4,TAHI
800104003,4,TSN5
800104003,4,TH81
800104003,4,TX1I
800104003,4,TO39
800104003,4,TAA3
800104003,4,TWWD
800104003,4,TWPS
800104003,4,5787
800104003,4,9538
800104003,4,TX6Q
800104003,4,TDN3
800104003,4,TS32
800104003,4,TO17
800104003,4,T847
800104003,4,TPW4
800104003,4,TO38
800104003,4,TL88
800104003,4,TDY1
800104003,4,TCS9
800104003,4,TLS7
800104003,4,TFS9
800104003,4,TWPD
800104003,4,8105
800104003,4,TG54
800104003,4,TCN3
800104003,4,TAN3
800104003,4,TWUH
800104003,4,TK77
800104003,4,TCV1
800104003,4,T86W
800104003,4,TDU3
800104003,4,TSN7
800104003,4,TPZ5
800104003,4,TLG6
800104003,4,TKQ9
800104003,4,TJF1
800104003,4,TOG9
800104003,4,TN75
800104003,4,TDV3
800104003,4,TTY1
800104003,4,TKC5
800104003,4,TX5M
800104003,4,TJL0
800104003,4,TJQ3
800104003,4,T9HK
800104003,4,TX1T
800104003,4,TH47
800104003,4,TY52
800104003,4,TZ59
800104003,4,TL35
800104003,4,TDW0
800104003,4,FR1Q
800104003,4,TSK2
800104003,4,TKB6
800104003,4,T43D
800104003,4,T41X
800104003,4,TX6Y
800104003,4,TSP4
800104003,4,TU29
800104003,4,TX6E
800104003,4,T0N8
800104003,4,TV96
800104003,4,TP92
800104003,4,TJC2
800104003,4,TGC9
800104003,4,TLJ9
800104003,4,TSP8
800104003,4,TZ26
800104003,4,TX3V
800104003,4,TWOZ
800104003,4,TP33
800104003,4,TFM8
800104003,4,TDE2
800104003,4,TCY1
800104003,4,TXV5
800104003,4,TX1X
800104003,4,TMA2
800104003,4,T43C
800104003,4,TDX6
800104003,4,TSL0
800104003,4,TKB5
800104003,4,TR52
800104003,4,TNP2
800104003,4,T148
800104003,4,1934
800104003,4,TH37
800104003,4,TY30
800104003,4,TX8I
800104003,4,5949
800104003,4,TXUC
800104003,4,TMJ0
800104003,4,TCH1
800104003,4,TSM5
800104003,4,TFU7
800104003,4,8063
800104003,4,TSS6
800104003,4,TJJ7
800104003,4,8329
800104003,4,TSP2
800104003,4,T9CV
800104003,4,5760
800104003,4,TG66
800104003,4,TAPK
800104003,4,TKN8
800104003,4,TTY0
800104003,4,TTB0
800104003,4,8134
800104003,4,TZ89
800104003,4,TLS1
800104003,4,TAL3
800104003,4,T664
800104003,4,TZ93
800104003,4,TIY2
800104003,4,TSO2
800104003,4,T529
800104003,4,TXP7
800104003,4,TWQO
800104003,4,TPK8
800104003,4,TWPW
800104003,4,TXZN
800104003,4,TX3R
800104003,4,TW65
800104003,4,TEV9
800104003,4,TX7P
800104003,4,TIR0
800104003,4,TV31
800104003,4,TN21
800104003,4,TH31
800104003,4,TEG1
800104003,4,T778
800104003,4,TKB0
800104003,4,TDO0
800104003,4,8101
800104003,4,T9RF
800104003,4,T23I
800104003,4,TFI7
800104003,4,TEW1
800104003,4,TIR1
800104003,4,TASO
800104003,4,TWQG
800104003,4,T846
800104003,4,TWQB
800104003,4,TAQE
800104003,4,TJV1
800104003,4,5807
800104003,4,TFS2
800104003,4,TZ27
800104003,4,TM97
800104003,4,TJZ0
800104003,4,TO77
800104003,4,8379
800104003,4,TSP7
800104003,4,TAB5
800104003,4,TNO6
800104003,4,TKZ1
800104003,4,TGW2
800104003,4,T9IV
800104003,4,TY5D
800104003,4,TI07
800104003,4,TX6M
800104003,4,TGZ6
800104003,4,TWVF
800104003,4,TP34
800104003,4,TTQ3
800104003,4,TKC3
800104003,4,TDZ0
800104003,4,5879
800104003,4,TZ56
800104003,4,TSM0
800104003,4,TWPV
800104003,4,TM79
800104003,4,TDG7
800104003,4,T39R
800104003,4,SZ9H
800104003,4,TX06
800104003,4,TX7D
800104003,4,TDS8
800104003,4,8333
800104003,4,1935
800104003,4,TX19
800104003,4,T9GK
800104003,4,TY29
800104003,4,TWWN
800104003,4,8081
800104003,4,TFI1
800104003,4,TEW4
800104003,4,5933
800104003,4,TW67
800104003,4,TWWC
800104003,4,T17V
800104003,4,TZ31
800104003,4,TP22
800104003,4,TJA5
800104003,4,5797
800104003,4,TTA3
800104003,4,TK53
800104003,4,TAN4
800104003,4,TSM8
800104003,4,TSL1
800104003,4,TAUZ
800104003,4,TWVZ
800104003,4,TTO6
800104003,4,8323
800104003,4,T9QQ
800104003,4,T9NB
800104003,4,T629
800104003,4,8343
800104003,4,TZUU
800104003,4,T43F
800104003,4,FR1D
800104003,4,9530
800104003,4,TXXP
800104003,4,TX1M
800104003,4,TLR0
800104003,4,TLB3
800104003,4,TCX9
800104003,4,T1I1
800104003,4,TZ83
800104003,4,TGC8
800104003,4,TJB9
800104003,4,TMJ5
800104003,4,TU28
800104003,4,TCG9
800104003,4,TST8
800104003,4,TJM8
800104003,4,TSL6
800104003,4,TJH2
800104003,4,TX5F
800104003,4,TSS1
800104003,4,T83F
800104003,4,9089
800104003,4,5692
800104003,4,TTB4
800104003,4,THA5
800104003,4,TFK6
800104003,4,5686
800104003,4,TTV8
800104003,4,TCQ9
800104003,4,TCH3
800104003,4,T64N
800104003,4,TEA2
800104003,4,T1QZ
800104003,4,TXW5
800104003,4,TW58
800104003,4,TLH0
800104003,4,TA1W
800104003,4,TSN6
800104003,4,TF24
800104003,4,TWVB
800104003,4,TSK7
800104003,4,TGV6
800104003,4,1965
800104003,4,TZZW
800104003,4,TAWB
800104003,4,TFV6
800104003,4,TEV6
800104003,4,TCN6
800104003,4,TSZ1
800104003,4,TKZ0
800104003,4,TH02
800104003,4,FR2Y
800104003,4,TFI8
800104003,4,TFI6
800104003,4,9406
800104003,4,TAPR
800104003,4,T199
800104003,4,TSU4
800104003,4,TMJ2
800104003,4,TFQ1
800104003,4,TCY3
800104003,4,T522
800104003,4,TX97
800104003,4,TK50
800104003,4,TU80
800104003,4,FR2C
800104003,4,TX3Y
800104003,4,TSK9
800104003,4,8324
800104003,4,TS23
800104003,4,TLM6
800104003,4,T1BH
800104003,4,TY5B
800104003,4,TNP1
800104003,4,TGD1
800104003,4,T961
800104003,4,TXRN
800104003,4,TX7Q
800104003,4,T631
800104003,4,T531
800104003,4,TSW7
800104003,4,TG56
800104003,4,TFC4
800104003,4,TLN3
800104003,4,TKV9
800104003,4,5829
800104003,4,TWTT
800104003,4,TWTL
800104003,4,TS14
800104003,4,TKH9
800104003,4,TWWH
800104003,4,TW06
800104003,4,TX1R
800104003,4,TGI7
800104003,4,TFV1
800104003,4,TDO8
800104003,4,TP10
800104003,4,TCX6
800104003,4,TO66
800104003,4,TJD4
800104003,4,TEW6
800104003,4,T41J
800104003,5,TWPO
800104003,5,TU30
800104003,5,TLG8
800104003,5,1892
800104003,5,TMK3
800104003,5,8381
800104003,5,TG6N
800104003,5,T628
800104003,5,T596
800104003,5,TZVA
800104003,5,8111
800104003,5,TU37
800104003,5,TS82
800104003,5,TOB2
800104003,5,TCN4
800104003,5,T85Y
800104003,5,TXXO
800104003,5,TSK5
800104003,5,TJZ1
800104003,5,THA3
800104003,5,FR1W
800104003,5,TKE9
800104003,5,9614
800104003,5,TFM6
800104003,5,5847
800104003,5,8039
800104003,5,TCV7
800104003,5,T536
800104003,5,1885
800104003,5,TJA4
800104003,5,5994
800104003,5,5844
800104003,5,T956
800104003,5,TX93
800104003,5,5784
800104003,5,TST5
800104003,5,8109
800104003,5,TSP0
800104003,5,TZUQ
800104003,5,TFM9
800104003,5,TE40
800104003,5,8311
800104003,5,8000
800104003,5,TSR0
800104003,5,TQ48
800104003,5,TCU8
800104003,5,TGV5
800104003,5,TEA3
800104003,5,T9QP
800104003,5,TQE6
800104003,5,T958
800104003,5,5743
800104003,5,TV93
800104003,5,9518
800104003,5,5806
800104003,5,5800
800104003,5,TY55
800104003,5,TN61
800104003,5,9625
800104003,5,8104
800104003,5,TK76
800104003,5,8026
800104003,5,9563
800104003,5,8123
800104003,5,TU87
800104003,5,5684
800104003,5,TTW0
800104003,5,TS24
800104003,5,TFS4
800104003,5,TB26
800104003,5,TX73
800104003,5,TAV7
800104003,5,T55Y
800104003,5,8079
800104003,5,TPM2
800104003,5,TG90
800104003,5,T9HJ
800104003,5,TIS3
800104003,5,TDV9
800104003,5,T676
800104003,5,9666
800104003,5,TO64
800104003,5,TCG4
800104003,5,TAN2
800104003,5,8015
800104003,5,TOH1
800104003,5,TX5C
800104003,5,5693
800104003,5,8335
800104003,5,8075
800104003,5,TO09
800104003,5,TFA8
800104003,5,T866
800104003,5,1902
800104003,5,TQ55
800104003,5,5731
800104003,5,TKD5
800104003,5,TTL4
800104003,5,5798
800104003,5,5932
800104003,5,5782
800104003,5,TCR4
800104003,5,T863
800104003,5,8375
800104003,5,5970
800104003,5,8062
800104003,5,5908
800104003,5,5687
800104003,5,TZ60
800104003,5,8131
800104003,5,TV40
800104003,5,TSO4
800104003,5,1925
800104003,5,1973
800104003,5,TP81
800104003,5,TATE
800104003,5,TTS8
800104003,5,TSL4
800104003,5,TMG3
800104003,5,8005
800104003,5,1994
800104003,5,TSS0
800104003,5,TDH0
800104003,5,5808
800104003,5,TOH0
800104003,5,8080
800104003,5,TX72
800104003,5,TTR6
800104003,5,TV28
800104003,5,TNQ9
800104003,5,T595
800104003,5,T542
800104003,5,T527
800104003,5,TWTM
800104003,5,TA12
800104003,5,TW61
800104003,5,TQE7
800104003,5,TCJ4
800104003,5,5794
800104003,5,TWPX
800104003,5,TW37
800104003,5,T24X
800104003,5,9555
800104003,5,5821
800104003,5,1966
800104003,5,TSV3
800104003,5,8093
800104003,5,8023
800104003,5,9410
800104003,5,T31H
800104003,5,TCJ2
800104003,5,1989
800104003,5,TQE9
800104003,5,TH73
800104003,5,TG58
800104003,5,TB55
800104003,5,TS25
800104003,5,T541
800104003,5,8036
800104003,5,TV91
800104003,5,TO44
800104003,5,5827
800104003,5,TG69
800104003,5,5862
800104003,5,8006
800104003,5,TZUZ
800104003,5,TFQ9
800104003,5,8305
800104003,5,TE94
800104003,5,8016
800104003,5,TLU6
800104003,5,8124
800104003,5,TSM3
800104003,5,TP68
800104003,5,TM14
800104003,5,8383
800104003,5,TWTG
800104003,5,TWPH
800104003,5,T815
800104003,5,FR2T
800104003,5,5906
800104003,5,TX58
800104003,5,TV62
800104003,5,TDC8
800104003,5,T24U
